207
    1    5x4x4 BTO with OH TryAgain Slab
O     8.058365974     2.023150783     -8.048262109
O     -8.072488698     2.023150783     -8.048262109
O     -4.064076925     2.032597081     0.05080885192
O     12.06677775     2.032597081     0.05080885192
O     4.001501184     2.03264198     0.05077475129
O     -12.12935349     2.03264198     0.05077475129
O     8.033990446     2.032721958     0.05095410744
O     -8.096864227     2.032721958     0.05095410744
O     -0.03131342358     2.0328023     0.05087843882
O     16.09954125     2.0328023     0.05087843882
O     4.084475032     2.042017079     -8.013744968
O     -12.04637964     2.042017079     -8.013744968
O     -4.09845674     2.042077561     -8.073717569
O     12.03239793     2.042077561     -8.073717569
O     2.100942841     2.084422825     -6.030185329
O     -14.02991183     2.084422825     -6.030185329
O     -1.951370017     2.08516187     -6.044302794
O     14.17948466     2.08516187     -6.044302794
Ti     2.254943921     2.090820931     -7.956908815
Ti     -13.87591075     2.090820931     -7.956908815
O     -5.967125861     2.097762545     -1.976773379
O     10.16372881     2.097762545     -1.976773379
O     -1.93437893     2.097880077     -1.976785025
O     14.19647574     2.097880077     -1.976785025
O     2.098537545     2.098042025     -1.976899511
O     -14.03231713     2.098042025     -1.976899511
O     6.131324525     2.098227352     -1.976906163
O     -9.999530148     2.098227352     -1.976906163
O     -5.977264181     2.105563626     -6.026099079
O     10.15359049     2.105563626     -6.026099079
O     6.150657107     2.108345193     -6.013569957
O     -9.980197565     2.108345193     -6.013569957
O     4.181072152     2.126972057     -4.003811524
O     -11.94978252     2.126972057     -4.003811524
O     0.1415422999     2.13651395     -4.014792418
O     -15.98931237     2.13651395     -4.014792418
O     -3.875552366     2.139010928     -4.003303448
O     12.25530231     2.139010928     -4.003303448
O     -7.906494045     2.141801899     -3.990495369
O     8.224360627     2.141801899     -3.990495369
Ti     -1.858586491     2.181447747     -7.950109995
Ti     14.27226818     2.181447747     -7.950109995
Ti     2.193304065     2.192644406     -0.07352053233
